date,time,scene_cloud_cover_%,aoi_cloud_cover_%,water_area_km2
2019-02-26,07:29:07,0.08,0.20064225191421553,0.0171
2019-03-14,07:29:01,17.3,98.5957009446906,0.021183529411764705
2019-03-30,07:28:59,10.74,10.74,0.0045
2019-04-15,07:28:53,0.37,0.37,0.1278
2019-05-01,07:28:51,11.89,45.340526292495085,0.0
2019-05-17,07:29:01,11.6,0.02508028148927694,0.063
2019-06-02,07:29:10,1.2,1.2,0.0549
2019-06-18,07:29:16,0.02,0.02,0.0324
2019-07-04,07:29:20,0.0,0.0,0.0207
2019-07-20,07:29:23,10.65,43.454784186636616,0.0
2019-08-05,07:29:30,0.0,0.0,0.0126
2019-08-21,07:29:35,4.4,4.4,0.0063
2019-09-06,07:29:38,1.57,1.57,0.0
2019-09-22,07:29:44,0.0,0.0,0.0
2019-10-08,07:29:48,0.02,0.02,0.0
2019-10-24,07:29:49,2.36,2.36,0.0018
2019-11-09,07:29:48,16.18,98.89184497435417,0.0
2019-11-25,07:29:45,4.29,4.29,0.0
2019-12-11,07:29:44,13.48,0.3762042223391541,0.0009
2019-12-27,07:29:40,0.28,0.45144506680698493,0.0027
2020-01-12,07:29:37,0.19,0.35112394084987714,0.0018
2020-01-28,07:29:32,0.26,0.3762042223391541,0.0018
2020-02-13,07:29:28,0.2,0.22572253340349246,0.0
2020-02-29,07:29:24,0.15,0.10032112595710777,0.0
2020-03-16,07:29:17,0.05,0.15048168893566163,0.0
